,t,dist_err,head_err,v_l,v_r,x,y,pitch_deg,v_act,gL,gR,t_rel
174,1777515053.2631404,1.1742667,-78.83818,0.6292361,0.070836075,-14.831596565811106,3.3448950220986706,0.0,0.32009878693553606,0.96969104,1.0057377,36.42519760131836
175,1777515053.4593701,1.1608495,-72.71246,0.7027939,0.1443939,-14.884952004456533,3.3521064911836898,0.0,0.29576344595873505,0.9745272,1.0052569,36.62142729759216
176,1777515053.6634693,1.1394439,-65.08134,0.79366624,0.23526625,-14.935894721020977,3.3680087249770523,0.0,0.2891595059659232,0.9883318,1.0022523,36.82552647590637
177,1777515053.863352,1.1088686,-55.84575,0.8834738,0.32507378,-14.994303052310245,3.399679925535139,0.0,0.39047102566059066,1.0031227,0.9984451,37.02540922164917
178,1777515054.063341,1.0621142,-50.250435,0.92164576,0.36324573,-15.061491030348598,3.453004046700195,0.0,0.45640972819829717,1.0175495,0.9946216,37.22539806365967
179,1777515054.2640579,0.99347454,-47.285656,0.9126074,0.35420734,-15.131873703519679,3.526031845334002,0.0,0.5335377514428047,1.029813,0.9912983,37.42611503601074
180,1777515054.462756,0.91338295,-45.228615,0.9126074,0.35420734,-15.20237812551598,3.6199453054604964,0.0,0.6078689227749735,1.0391215,0.98863393,37.624813079833984
181,1777515054.6637385,0.82913655,-42.86764,0.8740394,0.31563938,-15.263248543373345,3.729834657937848,0.0,0.6199592675654861,1.0454332,0.98675317,37.82579565048218
182,1777515054.862809,0.730493,-39.465515,0.8205651,0.2621651,-15.305304760450717,3.8453600984810867,0.0,0.5926429484789627,1.0491441,0.98575026,38.02486610412598
183,1777515055.074581,3.4173944,27.926067,0.4485978,0.9926245,-15.330319653777968,3.977791604801431,0.0,0.5464091245786774,1.0532138,0.98473936,38.23663806915283
184,1777515055.2700837,3.4173944,27.926067,0.4485978,0.9926245,-15.337507849707201,4.0744246369538155,0.0,0.547966032547023,1.0489793,0.97670746,38.432140827178955
185,1777515055.4639432,3.2335649,40.677544,0.44955984,0.99879616,-15.336894957848285,4.185838235151576,0.0,0.6589014643771121,1.0464369,0.9695702,38.62600040435791
186,1777515055.6626916,3.1437392,46.675396,0.3871487,0.9455487,-15.325722722463416,4.31008077235515,0.0,0.6700881064480846,1.0426257,0.9652824,38.82474875450134
187,1777515055.8629684,3.0575151,51.772488,0.3502346,0.9086346,-15.304622938456353,4.44537319823066,0.0,0.6900268860577358,1.0388467,0.9624582,39.025025606155396
188,1777515056.063534,2.9748065,55.997475,0.3124378,0.8708378,-15.278841207953686,4.578187824714914,0.0,0.6618942781533129,1.0351481,0.9607424,39.22559118270874
189,1777515056.2633457,2.9045837,56.900753,0.27502048,0.8334205,-15.252892545167922,4.703541741458932,0.0,0.602751685164253,1.0314885,0.9600115,39.425402879714966
190,1777515056.463833,2.8400164,54.15697,0.2700707,0.8284707,-15.236683711072198,4.8224448650596425,0.0,0.5753836992191482,1.0283852,0.95964265,39.625890254974365
191,1777515056.6629767,2.7653577,48.69037,0.3016652,0.86006516,-15.233940265949622,4.934785875741117,0.0,0.5565129896881579,1.0262982,0.9591006,39.82503390312195
192,1777515056.862952,2.6857643,40.844677,0.3503917,0.9087917,-15.248275309501116,5.046192690502233,0.0,0.5735047854211947,1.0253164,0.95812106,40.02500915527344
193,1777515057.063226,2.5981488,31.560091,0.40619314,0.9645931,-15.284927598180237,5.157380338252698,0.0,0.6124826875069066,1.0254301,0.95665336,40.22528314590454
194,1777515057.2625284,2.4818668,20.34666,0.4566523,1.0150523,-15.346407705581797,5.264712025893571,0.0,0.6466545450926259,1.0264428,0.95490044,40.424585580825806
195,1777515057.4629028,2.3519962,10.097441,0.6701263,0.9761913,-15.436551332161422,5.3665720054157475,0.0,0.7056868296374235,1.0307148,0.9504981,40.62495994567871
196,1777515057.6631408,2.2169287,2.4124477,0.6701263,0.9761913,-15.54927595875087,5.459906023482959,0.0,0.7574687252208961,1.0409614,0.9427551,40.82519793510437
197,1777515057.8627234,2.0555522,-4.4366245,0.77620596,0.9564125,-15.680591189283751,5.541184598864392,0.0,0.8124876786956551,1.0551207,0.93531495,41.02478051185608
198,1777515058.062921,1.8930084,-9.302601,0.89562225,0.9385568,-15.827351357592976,5.616194529307774,0.0,0.8517817509956003,1.0711046,0.930975,41.22497820854187
199,1777515058.2628636,1.7306838,-12.043651,0.9831075,0.9267985,-15.985879001921905,5.688927260387338,0.0,0.8913297435767344,1.0862073,0.9302302,41.42492079734802
200,1777515058.4628913,1.5490171,-14.720968,1.024339,0.9196279,-16.15124463927566,5.7601333431635275,0.0,0.9271720194501193,1.0989085,0.93145347,41.624948501586914
201,1777515058.6680737,1.3669019,-16.314262,1.0641568,0.9113705,-16.32610655229746,5.834333932768564,0.0,0.9524810979812549,1.1094977,0.9342102,41.83013081550598
202,1777515058.8629615,1.1921942,-16.963121,1.0563782,0.77020925,-16.503316352910783,5.915130234259876,0.0,0.9682196100785535,1.1141022,0.94029534,42.0250186920166
203,1777515059.0641778,0.99787724,-17.118633,0.8946671,0.33626708,-16.67395272635568,6.00123163187161,0.0,0.9403126109463908,1.1120296,0.94860405,42.226234912872314
204,1777515059.2626162,0.82010233,-13.891289,0.759308,0.20090795,-16.829314184576155,6.097772664176829,0.0,0.8384627647704093,1.1048845,0.95506793,42.424673318862915
205,1777515059.4626396,0.6678085,-8.156132,0.759308,0.20090795,-16.952754682005914,6.200519215243498,0.0,0.6692431351897866,1.0958548,0.9605678,42.62469673156738
206,1777515059.674233,3.7916827,9.382915,0.62800694,0.9495585,-17.050149169166307,6.31084389996459,0.0,0.5842755749334385,1.0895787,0.96479875,42.83629012107849
207,1777515059.8623896,3.6812353,13.489594,0.62800694,0.9495585,-17.10524650852961,6.384062823203981,0.0,0.5252798767906581,1.0866466,0.9541108,43.02444672584534
208,1777515060.0624256,3.5887737,17.477268,0.57664,0.9721218,-17.16171211472775,6.470441455784331,0.0,0.5572346894047345,1.0814931,0.94688857,43.2244827747345
209,1777515060.2626379,3.475427,21.42025,0.5333805,0.9928058,-17.221297802362997,6.5734896486013605,0.0,0.6547150104680473,1.0752156,0.94262755,43.42469501495361
210,1777515060.4629605,3.349893,25.975742,0.4945282,1.0119368,-17.282831148483982,6.6972407487125,0.0,0.740101091944924,1.0685552,0.9405657,43.62501764297485
211,1777515060.6695688,3.349893,25.975742,0.4607461,1.0191461,-17.344280438023013,6.836208854243554,0.0,0.7509299188157711,1.0617142,0.9401102,43.83162593841553
212,1777515060.8630853,3.086079,29.446081,0.4641716,1.0225716,-17.404650463827714,6.973157566437008,0.0,0.7640204260600599,1.0565956,0.9402337,44.025142431259155
213,1777515061.0633833,2.9539602,27.148174,0.4519591,1.010359,-17.472244018997422,7.107233522384159,0.0,0.7567608980594355,1.0518339,0.94061285,44.22544050216675
214,1777515061.2640476,2.8257418,21.937897,0.4652003,1.0236003,-17.551673021354677,7.2334089566399475,0.0,0.7376004484967382,1.0481856,0.9408927,44.42610478401184
215,1777515061.463118,2.6778007,11.577648,0.5097847,1.0232321,-17.64872230780472,7.342916965284232,0.0,0.7381543698882816,1.0465491,0.94022673,44.62517523765564
216,1777515061.6630526,2.5294285,-1.2265422,0.63067997,0.9898756,-17.7697614569915,7.430378526574652,0.0,0.7489971228802875,1.0515043,0.93537074,44.8251097202301
217,1777515061.8624663,2.3863084,-11.411645,0.8360831,0.9532572,-17.910534425344277,7.493646343709242,0.0,0.7850346705892652,1.0661162,0.9300015,45.02452349662781
218,1777515062.063316,2.224178,-20.45298,1.0419177,0.9308911,-18.065448835172845,7.537671683440669,0.0,0.8508227621775835,1.0823759,0.93264234,45.22537326812744
219,1777515062.2871094,2.224178,-20.45298,1.2140913,0.9346368,-18.266870578583664,7.5715558502206175,0.0,0.937926471810667,1.0964234,0.9455075,45.44916653633118
220,1777515062.4698927,2.1533267,-23.714178,1.2078991,0.9273496,-18.4276754085902,7.591914600043462,0.0,0.9708353424658083,1.1071934,0.9558296,45.63194990158081
221,1777515062.6678607,1.7385001,-33.57344,1.1209551,0.98507565,-18.621623675778697,7.617354912938858,0.0,1.000953196026672,1.1191995,0.96307844,45.829917907714844
222,1777515062.8673503,1.571524,-33.461475,0.92126715,0.9681199,-18.819223051184746,7.6545121196080395,0.0,0.9966606173277706,1.1307727,0.964901,46.0294075012207
223,1777515063.0695696,1.571524,-33.461475,1.044708,0.9778963,-19.010151719884608,7.7041819481558464,0.0,0.9522017557422496,1.1376404,0.9653038,46.231626749038696
224,1777515063.2777245,1.4892783,-33.462425,1.0372032,0.9793811,-19.225096588577564,7.761265192792623,0.0,0.9702507043668516,1.1437917,0.96542937,46.439781665802
225,1777515063.4683874,1.1090932,-45.32712,1.2289082,0.9214939,-19.38600603993396,7.807125660667997,0.0,0.9794095211071402,1.1464194,0.972615,46.63044452667236
226,1777515063.6641297,0.97806937,-51.09659,1.1229078,0.5645078,-19.576952857007445,7.86765873313448,0.0,0.9882210759565551,1.1365976,0.97953945,46.82618689537048
227,1777515063.863511,0.8620201,-57.309525,0.8218456,0.2634456,-19.75764956119361,7.936439993621006,0.0,0.9472395104438173,1.124657,0.98146355,47.02556824684143
228,1777515064.0636883,0.76999015,-59.232445,0.7703975,0.21199748,-19.912597495927116,8.016072634649793,0.0,0.7312657000202738,1.1130571,0.9817079,47.22574543952942
229,1777515064.2637522,0.6981162,-58.192184,0.7703975,0.21199748,-20.024005159647828,8.103619603858881,0.0,0.5957947914429202,1.1027993,0.9817345,47.425809383392334
230,1777515064.4716623,3.5194643,3.8060672,0.7037373,0.9120406,-20.113476952236336,8.200167591288208,0.0,0.5164158008049431,1.0954716,0.9815945,47.6337194442749
231,1777515064.6641054,3.4166486,9.234165,0.7037373,0.9120406,-20.16403111243312,8.266670093228765,0.0,0.524070869467206,1.0946306,0.9673727,47.826162576675415
232,1777515064.8636587,3.3226264,15.3970995,0.62530535,0.94081247,-20.21889903969972,8.354896123950994,0.0,0.5817226143306767,1.0901043,0.9568376,48.025715827941895
233,1777515065.0643525,3.2055178,21.651316,0.55249065,0.97202224,-20.27188266621795,8.463374121187814,0.0,0.660892314589798,1.0829072,0.9502964,48.226409673690796
234,1777515065.2634468,3.0780752,25.20895,0.48824334,1.0021852,-20.32638395795217,8.59466209555122,0.0,0.7457256355838694,1.0743486,0.94732994,48.425503969192505
235,1777515065.4647727,2.949302,26.91688,0.4586885,1.0170884,-20.382937777126404,8.739341907638838,0.0,0.7636820276894204,1.0664078,0.94602674,48.626829862594604
236,1777515065.6645308,2.8082907,27.074541,0.45564598,1.014046,-20.43849660446446,8.875693751032053,0.0,0.7626901146155388,1.0598878,0.9452504,48.82658791542053
237,1777515065.863772,2.6735163,24.324347,0.45890343,1.0173035,-20.501920286335416,9.010883542488747,0.0,0.7389628234397198,1.054579,0.9448196,49.02582907676697
238,1777515066.0631614,2.5403566,19.467373,0.4811485,1.0238181,-20.577431500977863,9.138136718706326,0.0,0.7361431966331115,1.0508554,0.94408613,49.225218534469604
239,1777515066.2627845,2.395762,11.99331,0.53610986,1.0076542,-20.667359712302986,9.252503503363611,0.0,0.7168505844276629,1.0498389,0.94195056,49.42484164237976
240,1777515066.4634044,2.247242,5.057476,0.7143106,0.96455115,-20.77647847846105,9.3568801837903,0.0,0.7768707120075034,1.0536566,0.937064,49.62546157836914
241,1777515066.6630552,2.1014512,-0.65125954,0.7143106,0.96455115,-20.901119558773367,9.451196254951993,0.0,0.8116161641230144,1.0622344,0.9308859,49.82511234283447
242,1777515066.8640623,1.933286,-6.7157974,0.8031086,0.9496448,-21.03795303093185,9.534773586732449,0.0,0.8414840053337719,1.073395,0.9259555,50.02611947059631
243,1777515067.0638072,1.7656374,-11.052225,0.9169382,0.9327993,-21.189995605554287,9.61265448959154,0.0,0.8779385406658283,1.0862147,0.9240888,50.22586441040039
244,1777515067.263038,1.6034085,-13.315545,0.9959932,0.9215972,-21.35109933583942,9.688609450962286,0.0,0.9017654007360261,1.0983628,0.9251588,50.425095081329346
245,1777515067.4638374,1.4166977,-13.914177,1.0292666,0.9139463,-21.51596968526949,9.767518360004876,0.0,0.9357804029793851,1.1087773,0.9273673,50.62589454650879
246,1777515067.663007,1.2305878,-13.255347,1.0150212,0.824014,-21.685603125088516,9.856887414912572,0.0,0.9609688821246768,1.1148607,0.9311642,50.825064182281494
247,1777515067.863898,1.0547938,-11.980434,0.95814204,0.63263553,-21.849796347752,9.95530344055764,0.0,0.9395342537569747,1.1141032,0.9376593,51.02595520019531
248,1777515068.073697,1.0547938,-11.980434,0.8989887,0.3405887,-22.01560328493577,10.075853475680654,0.0,0.8521251079323595,1.105643,0.9461927,51.2357542514801
249,1777515068.2704284,0.9531986,-10.592984,0.90408975,0.34568974,-22.115485011816933,10.17228113427684,0.0,0.7231786145441803,1.0994816,0.9529816,51.432485580444336
250,1777515068.4680066,0.7883562,-5.802531,0.8320176,0.2736176,-22.204612642385985,10.28668872411542,0.0,0.6574040046118605,1.0932622,0.9584429,51.63006377220154
251,1777515068.6635144,0.4255858,19.930107,0.7069853,0.14858529,-22.268538292458356,10.395931288291301,0.0,0.580252094600994,1.0867002,0.9636905,51.82557153701782
252,1777515068.8725772,3.4909782,34.614487,0.41128403,0.969684,-22.31830579383998,10.513975448636518,0.0,0.5119634078737485,1.0822269,0.96775424,52.03463435173035
253,1777515069.0632236,3.4162517,40.11324,0.41128403,0.969684,-22.341524762706726,10.593846610710518,0.0,0.5026687494922076,1.0718622,0.96196735,52.22528076171875
254,1777515069.263835,3.3428733,43.537457,0.3867779,0.9451779,-22.36376796931045,10.683717349141821,0.0,0.5368061721828518,1.0629858,0.9579685,52.42589211463928
255,1777515069.462768,3.268963,46.88251,0.37099028,0.92939025,-22.38647026046932,10.789726805755212,0.0,0.5905948514077867,1.055589,0.95500374,52.62482523918152
256,1777515069.663268,3.1930387,50.355907,0.34999284,0.90839285,-22.408046715786966,10.912886369345426,0.0,0.65351363167011,1.049301,0.95285726,52.82532525062561
257,1777515069.8633213,3.108489,53.182095,0.32581154,0.88421154,-22.427480338302832,11.040449333950242,0.0,0.652633711964647,1.0438273,0.9514996,53.025378465652466
258,1777515070.0625916,3.032603,53.515545,0.3055337,0.8639337,-22.447963800139505,11.166173211775934,0.0,0.624643796654874,1.0390155,0.9507733,53.22464871406555
259,1777515070.2630534,2.9618633,51.330055,0.30676952,0.8651695,-22.475080680433756,11.286004680958158,0.0,0.6031162350046222,1.0350786,0.95028687,53.42511057853699
260,1777515070.4639814,2.8799238,46.387436,0.32976577,0.8881658,-22.512684206488633,11.39938002973291,0.0,0.58821904191893,1.0321624,0.9498476,53.626038551330566
261,1777515070.66283,2.7929127,38.47841,0.3730269,0.93142694,-22.566582120925542,11.502922281024677,0.0,0.5993377488508975,1.0303915,0.9491735,53.8248872756958
262,1777515070.8637908,2.6982865,29.29751,0.42183462,0.9802346,-22.641095458271348,11.599384278020123,0.0,0.6148018058757037,1.0298089,0.94793695,54.02584791183472
263,1777515071.0641873,2.5748336,18.018297,0.46696785,1.0253679,-22.738064466300457,11.683229794844111,0.0,0.6512362043752516,1.0303606,0.9462734,54.22624444961548
264,1777515071.2628133,2.4399333,8.866785,0.56392235,1.024137,-22.859071258760782,11.75419064458923,0.0,0.7148188498985849,1.036683,0.9396203,54.42487049102783
265,1777515071.4640498,2.3018277,0.8419876,0.6854137,1.003326,-22.99827983776542,11.807963550310609,0.0,0.7731305204065604,1.0518087,0.9294243,54.62610697746277
266,1777515071.668165,2.1380298,-6.4430656,0.8135246,0.9962478,-23.15004731317138,11.844798614025978,0.0,0.8102070895325351,1.0713533,0.924035,54.83022212982178
267,1777515071.8670294,1.9721925,-12.699303,0.9171672,1.0095253,-23.317914982613495,11.86887547546896,0.0,0.8572247199207377,1.0909011,0.9281208,55.02908658981323
268,1777515072.066866,1.8109648,-17.011013,0.9311505,1.0338359,-23.4972119510326,11.88028433930581,0.0,0.9119082025644502,1.1093234,0.93999964,55.228923082351685
269,1777515072.267288,1.6259378,-21.856363,0.9386514,0.9590402,-23.68374399806916,11.88389100095454,0.0,0.9455997341627823,1.1195651,0.9614221,55.42934513092041
270,1777515072.4635983,1.4492437,-25.171646,0.939762,0.8532524,-23.877537253373294,11.882545359117017,0.0,0.9489560242275543,1.0971065,0.99107236,55.62565541267395
271,1777515072.6639593,1.2885497,-28.6784,0.87460154,0.38133162,-24.06767968262213,11.881610385806583,0.0,0.9241481143078784,1.0831232,0.9905122,55.826016426086426
272,1777515072.8641129,1.1264331,-32.62425,0.7899336,0.23153362,-24.24262362906821,11.881524528032324,0.0,0.8180730559054803,1.0749476,0.9900427,56.02617001533508
273,1777515073.0638428,0.99634117,-34.396107,0.79511964,0.23671964,-24.395860203514705,11.88766341814203,0.0,0.665116876385674,1.04869,1.0029272,56.22589993476868
274,1777515073.2630634,0.898885,-36.49177,0.47798702,0.5321564,-24.516071306668643,11.897952227227565,0.0,0.5681152237129422,1.0557792,0.9998794,56.42512059211731
275,1777515073.4628963,0.8101023,-40.121906,0.4349819,0.5200993,-24.62029888514546,11.909188351071203,0.0,0.5323349171273118,1.0595099,0.9919862,56.624953508377075
276,1777515073.6628916,0.7350293,-44.7356,0.37351862,0.5169083,-24.720446731036567,11.921146158542074,0.0,0.5093635193722137,1.0583102,0.98369074,56.82494878768921
277,1777515073.877194,3.5625737,-36.93408,0.85177594,0.4177024,-24.83002129919945,11.934231281596334,0.0,0.481497588277661,1.057421,0.97718227,57.03925108909607
278,1777515074.0627654,3.4885528,-38.894276,0.85177594,0.4177024,-24.907010323691953,11.942248158640362,0.0,0.4731404232390747,1.059135,0.98594415,57.22482252120972
279,1777515074.2629373,3.4166603,-40.84985,0.8458822,0.39568,-25.00191693267154,11.950480887203652,0.0,0.5077322319524831,1.0593615,0.9937413,57.424994468688965
280,1777515074.4630942,3.3423505,-41.392933,0.8388156,0.37492645,-25.10949797406571,11.959883251584014,0.0,0.5515411601081479,1.0584286,1.0007495,57.62515139579773
281,1777515074.6631591,3.2490945,-40.25006,0.84960866,0.3602544,-25.227049889716792,11.97395600962597,0.0,0.5898692830372341,1.0576768,1.0055014,57.82521629333496
282,1777515074.8630056,3.1547964,-39.085896,0.87426865,0.35709667,-25.347731488786337,11.994164386224172,0.0,0.592975533166492,1.0580395,1.0069305,58.025062799453735
283,1777515075.0632021,3.065347,-38.57431,0.88349396,0.36536887,-25.467012301911303,12.018810209999362,0.0,0.605591912009214,1.0593852,1.0062957,58.22525930404663
284,1777515075.2624686,2.964804,-38.37008,0.9374502,0.37905017,-25.58508547959882,12.046882049992092,0.0,0.6166479365050005,1.0613046,1.0053903,58.42452573776245
285,1777515075.4634387,2.8663092,-38.19488,0.93832266,0.3799227,-25.706869143150044,12.079572725423574,0.0,0.6345462938008785,1.0633162,1.0037869,58.62549591064453
286,1777515075.663508,2.7707446,-37.781536,0.93832266,0.3799227,-25.832918682934107,12.117881277939842,0.0,0.6665956018892628,1.0653334,1.0018069,58.82556509971619
287,1777515075.8626852,2.6590612,-34.7502,0.9526974,0.3942974,-25.953840265846043,12.16418808291817,0.0,0.6735702988345377,1.0679475,0.9997328,59.02474236488342
288,1777515076.0630896,2.5476108,-31.648504,0.97267985,0.41427988,-26.07336545837863,12.2209653758726,0.0,0.6489071552622171,1.0710611,0.99705136,59.225146770477295
289,1777515076.263343,2.4371984,-29.844517,0.9834927,0.4250927,-26.1914672385254,12.28722194993061,0.0,0.6788449902462221,1.0738785,0.9942322,59.425400257110596
290,1777515076.463496,2.3131998,-28.223906,0.9905301,0.43213007,-26.306101701908077,12.36037664530352,0.0,0.6906455491811122,1.07636,0.9916433,59.625553131103516
291,1777515076.6628988,2.1884375,-27.182669,1.0033009,0.44490093,-26.42139551102315,12.44223713965391,0.0,0.7087217122728877,1.0785449,0.9893408,59.82495594024658
292,1777515076.8633235,2.0679529,-25.617676,1.0253425,0.4669425,-26.5340536064978,12.531461783616352,0.0,0.73573183837707,1.0807835,0.9873316,60.02538061141968
293,1777515077.0748806,2.0679529,-25.617676,1.1951187,0.7797467,-26.653987442919146,12.64873075019015,0.0,0.7354134845627525,1.0887296,0.98313636,60.23693776130676
294,1777515077.2634175,1.7857096,-14.9145975,1.1865418,0.7823518,-26.732693063565137,12.74827392805444,0.0,0.7748582825085318,1.0979571,0.9796131,60.425474643707275
295,1777515077.469275,1.7857096,-14.9145975,0.9650569,0.7977941,-26.82259214190721,12.887668977233877,0.0,0.8720437897910462,1.0994446,0.9720773,60.63133215904236
296,1777515077.6635883,1.4506272,-6.692475,0.9618657,0.8021996,-26.906895160645472,13.0468464159941,0.0,0.9176349989171373,1.102883,0.9656628,60.825645446777344
297,1777515077.863275,1.2645317,-2.6684687,0.791,0.7888457,-26.98011233262845,13.21800566685523,0.0,0.9120076308644683,1.0989712,0.9603631,61.02533221244812
298,1777515078.0630112,1.0970714,0.27014038,0.65855557,0.65712804,-27.03808827750174,13.383584999755032,0.0,0.8385929871700066,1.0911517,0.9582114,61.22506833076477
299,1777515078.2622528,0.9270973,1.9672259,0.5710456,0.5378838,-27.084366649019575,13.5341341798011,0.0,0.7549667632703286,1.081999,0.9585289,61.424309968948364
300,1777515078.4633322,0.7854476,3.0278385,0.51613605,0.4110126,-27.124002832291836,13.666621363560282,0.0,0.6368119823102087,1.0729468,0.96074545,61.62538933753967
301,1777515078.6633282,0.6710609,4.494529,0.48164508,0.3038983,-27.155646046700767,13.778431122896684,0.0,0.5238423993822455,1.0647193,0.96403444,61.825385332107544
302,1777515078.8786557,3.169512,20.231195,0.52101386,0.97074944,-27.183002899393472,13.884216973679951,0.0,0.4521314462715993,1.0583413,0.9666623,62.04071283340454
303,1777515079.0627086,3.088781,22.826921,0.52101386,0.97074944,-27.198638459367654,13.954729369281058,0.0,0.42550395955240716,1.0550605,0.9612251,62.22476577758789
304,1777515079.263316,3.0166166,24.754906,0.49454457,0.98652977,-27.214706113558233,14.03824819290935,0.0,0.4620219206738004,1.051673,0.9573236,62.42537307739258
305,1777515079.4630435,2.9234908,26.140425,0.47584522,0.99852204,-27.23246053267642,14.138944656013145,0.0,0.5637278140134261,1.0484654,0.9546113,62.62510061264038
306,1777515079.663086,2.809778,23.362051,0.4632757,1.0076399,-27.259614852197085,14.265208738170585,0.0,0.6869576137375006,1.0453454,0.9531236,62.82514309883118
307,1777515079.863149,2.6831295,16.740746,0.49556196,0.99882036,-27.306689816692955,14.402503600233986,0.0,0.7530494673715189,1.0434148,0.9517771,63.025206089019775
308,1777515080.0629013,2.5313854,9.783005,0.5700517,0.9748614,-27.373274153503168,14.533439833104131,0.0,0.7588765667705876,1.0441465,0.9492921,63.224958419799805
309,1777515080.262816,2.381284,3.4077227,0.6528835,0.94908285,-27.457765796848843,14.659474494733491,0.0,0.771954130835752,1.0481347,0.9455185,63.4248731136322
310,1777515080.4631553,2.2363868,-1.9234384,0.811264,0.9083397,-27.557211757762087,14.778403243380172,0.0,0.7906849383985577,1.0551931,0.9411539,63.62521243095398
311,1777515080.6629133,2.0700696,-6.5387344,0.88334394,0.89319193,-27.669912272854194,14.893160627533723,0.0,0.8179604915958791,1.0642009,0.9372843,63.82497048377991
312,1777515080.8636873,1.9058504,-9.596891,0.9295133,0.8833734,-27.79120200348383,15.004079935542803,0.0,0.8453698529073481,1.0741742,0.93447304,64.02574443817139
313,1777515081.062607,1.7468544,-11.385249,0.9295133,0.8833734,-27.921282646901254,15.118173512698267,0.0,0.872828736042681,1.083662,0.93278,64.2246642112732
314,1777515081.2630415,1.5655128,-12.219239,0.95593244,0.8715361,-28.053161205741628,15.234015158022622,0.0,0.8911273434365243,1.0919607,0.93186283,64.42509865760803
315,1777515081.4642136,1.3884641,-12.589938,0.9234506,0.7670605,-28.187717651474987,15.356310465384627,0.0,0.9078715810536848,1.0985711,0.9313054,64.62627077102661
316,1777515081.6635947,1.220623,-12.8834095,0.87807965,0.6171153,-28.319992911507402,15.482281613992544,0.0,0.8931331462534482,1.1015301,0.93293613,64.82565188407898
317,1777515081.8634346,1.0373622,-12.502098,0.87807965,0.6171153,-28.443068749852994,15.608089388503522,0.0,0.8683858404789916,1.1006342,0.93724173,65.02549171447754
318,1777515082.0631163,0.87149084,-10.600588,0.8223809,0.45641792,-28.55315977026372,15.734481297896195,0.0,0.7882945375394602,1.0963708,0.9432509,65.22517347335815
319,1777515082.2635174,0.7290355,-6.674484,0.75380546,0.30979553,-28.640964341270323,15.855927822577025,0.0,0.6768921547913243,1.0898998,0.94982725,65.42557454109192
320,1777515082.4850714,3.09176,-9.294513,0.8613118,0.822663,-28.710523462109194,15.983453397352259,0.0,0.5893595533063974,1.0856668,0.95489043,65.64712858200073
321,1777515082.6654735,3.09176,-9.294513,0.8613118,0.822663,-28.74846984073328,16.072353248555018,0.0,0.5513700956554113,1.0860702,0.9517608,65.8275306224823
322,1777515082.8629732,2.8720586,0.21532145,0.8603055,0.82472223,-28.783506605077605,16.178558465002123,0.0,0.6063969708035893,1.08821,0.94865113,66.02503037452698
323,1777515083.0634227,2.7412198,2.8996909,0.7154884,0.8668562,-28.81657072974829,16.301808969082234,0.0,0.6912383655324238,1.0836421,0.9470481,66.2254798412323
324,1777515083.2626944,2.5944273,4.0800242,0.68332076,0.8804929,-28.85223176525902,16.449768553038147,0.0,0.7762569612313666,1.0787219,0.9461749,66.42475152015686
325,1777515083.463637,2.4451735,4.4367704,0.67206013,0.8870644,-28.888093692857804,16.601984356860235,0.0,0.7638376043208215,1.074322,0.9456484,66.62569427490234
326,1777515083.663703,2.280021,2.185458,0.67111444,0.88970023,-28.92923421499907,16.752638998114815,0.0,0.7725451682922506,1.0705228,0.94552153,66.82576012611389
327,1777515083.8632526,2.1231313,-1.1271502,0.70336187,0.8800195,-28.977406884751264,16.901991384349046,0.0,0.7787058348541458,1.0684007,0.9452698,67.02530980110168
328,1777515084.0630677,1.9710776,-5.2395167,0.7503173,0.86543626,-29.035994469536007,17.047681363057954,0.0,0.7718910134688353,1.0681864,0.944848,67.22512483596802
329,1777515084.2627242,1.8119446,-8.025868,0.81037265,0.84718597,-29.101607987006282,17.189900027673012,0.0,0.7788650257786842,1.070248,0.9441749,67.42478132247925
330,1777515084.4626307,1.6516336,-8.956288,0.85059166,0.83452755,-29.171712796772013,17.336179011646827,0.0,0.8207009724650274,1.073447,0.9434922,67.62468791007996
331,1777515084.663675,1.4983311,-7.655801,0.8605959,0.8292992,-29.239383664083107,17.487213144287733,0.0,0.8092467580250703,1.0765399,0.94283086,67.82573223114014
332,1777515084.8628657,1.3242388,-5.420516,0.8343745,0.8318518,-29.299594024811736,17.64126341257114,0.0,0.8449364611868172,1.0781882,0.94235194,68.0249228477478
333,1777515085.0635493,1.1557639,-3.1864955,0.7196477,0.697264,-29.352608922214017,17.80156660144275,0.0,0.8422237768828975,1.0758084,0.9436981,68.2256064414978
334,1777515085.2642882,0.99994874,-0.35058823,0.6287113,0.5725592,-29.39605039732652,17.960018359989412,0.0,0.7834200065954542,1.0710617,0.94657224,68.42634534835815
335,1777515085.463326,0.84120846,1.6359309,0.5471575,0.46264246,-29.428451276177768,18.102491118191818,0.0,0.6960783643882338,1.0648311,0.95065075,68.62538313865662
336,1777515085.6632931,0.7117248,2.9296129,0.4887862,0.34771672,-29.454539415594503,18.22588594399972,0.0,0.5829733236055804,1.0582561,0.9555792,68.82535028457642
337,1777515085.8762343,3.3721902,-14.336737,0.90649277,0.7475103,-29.47690880798124,18.344940598590547,0.0,0.4845959316776827,1.0531888,0.959532,69.03829145431519
338,1777515086.0628896,3.2759786,-12.204644,0.90649277,0.7475103,-29.48837774414985,18.421360604541704,0.0,0.4640630036593412,1.0576565,0.9586675,69.22494673728943
339,1777515086.2628372,3.1884964,-9.603158,0.8703353,0.75672287,-29.49721800489345,18.50964153804104,0.0,0.45355465452699506,1.060237,0.957901,69.42489433288574
